# Darktide Penance Export
# Account: John Darktide
# Account ID: 00000000-0000-0000-0000-000000000000
# Platform: Steam
# Number of Characters: 6
# Account Level: 180
# Account True Level: 837
#
# All Characters:
#   1. Dickot (Zealot) - Level 30 (True: 157, +127)
#   2. Zek (Hive Scum) - Level 30 (True: 113, +83)
#   3. Bonk (Ogryn) - Level 30 (True: 145, +115)
#   4. JudgeSomething (Arbitrator) - Level 30 (True: 121, +91)
#   5. Rudge (Veteran) - Level 30 (True: 164, +134)
#   6. Montov (Psyker) - Level 30 (True: 137, +107)
#
# Export Character: Dickot
# Export Archetype: Zealot
# Export Character Level: 30
# Export Character True Level: 157
# Export Additional Levels: +127
# Export Prestige: 10
#
# Export Date: 2026-01-18 10:39:38
# Total Penances: 1028
# Completed Penances: 1000
# Completion Rate: 97.3%

Export_Account,Export_Platform,Export_Character,Export_Archetype,Export_Mod_Date,Achievement_ID,Category,Icon,Title,Description,Status,Progress,Goal,Progress_Percentage,Completion_Time,Score,Stats_Detail
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,level_dm_rise_mission_4,loc_achievement_subcategory_missions_transit_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_difficulty_0007,Ascension Riser 31 (4),Complete Ascension Riser 31 on Heresy Threat.,Completed,1,1,100%,2025-03-30 00:28:15,5,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,level_km_station_mission_3,loc_achievement_subcategory_missions_transit_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_difficulty_0003,Chasm Station HL-16-11 (3),Complete Chasm Station HL-16-11 on Malice Threat.,Completed,1,1,100%,2024-05-24 02:07:20,5,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,level_lm_rails_mission_3,loc_achievement_subcategory_missions_transit_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_difficulty_0001,Chasm Logistratum (3),Complete Chasm Logistratum on Malice Threat.,Completed,1,1,100%,2024-05-26 02:37:59,5,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,level_cm_habs_mission_3,loc_achievement_subcategory_missions_transit_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_difficulty_0005,Hab Dreyko (3),Complete Hab Dreyko on Malice Threat.,Completed,1,1,100%,2024-05-19 02:23:29,5,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,level_dm_rise_mission_3,loc_achievement_subcategory_missions_transit_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_difficulty_0007,Ascension Riser 31 (3),Complete Ascension Riser 31 on Malice Threat.,Completed,1,1,100%,2024-05-19 18:51:52,5,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,level_km_station_mission_2,loc_achievement_subcategory_missions_transit_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_difficulty_0003,Chasm Station HL-16-11 (2),Complete Chasm Station HL-16-11 on Uprising Threat.,Completed,1,1,100%,2024-05-24 02:07:20,5,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,level_lm_rails_mission_2,loc_achievement_subcategory_missions_transit_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_difficulty_0001,Chasm Logistratum (2),Complete Chasm Logistratum on Uprising Threat.,Completed,1,1,100%,2024-05-26 02:37:59,5,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,level_cm_habs_mission_2,loc_achievement_subcategory_missions_transit_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_difficulty_0005,Hab Dreyko (2),Complete Hab Dreyko on Uprising Threat.,Completed,1,1,100%,2024-05-19 02:23:29,5,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,level_dm_rise_mission_2,loc_achievement_subcategory_missions_transit_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_difficulty_0007,Ascension Riser 31 (2),Complete Ascension Riser 31 on Uprising Threat.,Completed,1,1,100%,2024-05-19 18:51:52,5,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,level_km_station_mission_1,loc_achievement_subcategory_missions_transit_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_difficulty_0003,Chasm Station HL-16-11 (1),Complete Chasm Station HL-16-11 on Sedition Threat.,Completed,1,1,100%,2024-05-24 02:07:20,5,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,level_lm_rails_mission_1,loc_achievement_subcategory_missions_transit_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_difficulty_0001,Chasm Logistratum (1),Complete Chasm Logistratum on Sedition Threat.,Completed,1,1,100%,2024-05-26 02:37:59,5,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,level_cm_habs_mission_1,loc_achievement_subcategory_missions_transit_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_difficulty_0005,Hab Dreyko (1),Complete Hab Dreyko on Sedition Threat.,Completed,1,1,100%,2024-05-19 02:23:29,5,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,level_dm_rise_mission_1,loc_achievement_subcategory_missions_transit_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_difficulty_0007,Ascension Riser 31 (1),Complete Ascension Riser 31 on Sedition Threat.,Completed,1,1,100%,2024-05-19 18:51:52,5,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,level_cm_habs_mission_2_auric,loc_achievement_subcategory_missions_transit_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_difficulty_0006,Hab Dreyko (2) [AURIC],Complete Hab Dreyko on Damnation Threat on the Auric Mission Board.,Completed,1,1,100%,2025-08-12 02:08:16,10,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,level_dm_rise_mission_1_auric,loc_achievement_subcategory_missions_transit_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_difficulty_0008,Ascension Riser 31 (1) [AURIC],Complete Ascension Riser 31 on Heresy Threat on the Auric Mission Board.,Completed,1,1,100%,2025-08-16 03:10:14,10,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,level_dm_rise_mission_2_auric,loc_achievement_subcategory_missions_transit_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_difficulty_0008,Ascension Riser 31 (2) [AURIC],Complete Ascension Riser 31 on Damnation Threat on the Auric Mission Board.,Completed,1,1,100%,2025-08-16 03:10:14,10,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,mission_raid_bottles,loc_achievement_subcategory_missions_entertainment_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_challenge_0026,Bullseye,Destroy all the blue bottles at the shooting gallery on Warren 6-19.,Completed,0,12,0%,2026-01-07 12:38:26,10,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,group_mission_zone_wide_entertainment_completion,loc_achievement_subcategory_missions_entertainment_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_0022,"I Came, I Saw, I Conquered! The Carnival",Complete the following penances within The Carnival.,Completed,4,4,100%,2025-09-01 17:32:30,20,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,mission_zone_cm_raid_mission_collectible_1,loc_achievement_subcategory_missions_entertainment_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_puzzle_0018,Warren 6-19 Relic Requisition,Retrieve and extract with the Martyr's Skull in Warren 6-19,Completed,1,1,100%,2025-06-26 22:52:11,10,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,mission_zone_entertainment_3,loc_achievement_subcategory_missions_entertainment_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_0011,The Carnival Tour of Duty,Complete 50 missions in The Carnival,Completed,87,50,174%,2025-09-01 17:32:30,5,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,mission_zone_entertainment_destructible_3,loc_achievement_subcategory_missions_entertainment_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_0016,The Carnival Purge the Unclean,Destroy 50 Heretical Idols within The Carnival.,Completed,174,50,348%,2025-07-14 19:53:48,5,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,mission_zone_fm_armoury_mission_collectible_1,loc_achievement_subcategory_missions_entertainment_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_puzzle_0017,Mercantile HL-70-04 Relic Requisition,Retrieve and extract with the Martyr's Skull in Mercantile HL-70-04,Completed,2,1,200%,2025-07-11 21:55:44,10,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,mission_zone_entertainment_1,loc_achievement_subcategory_missions_entertainment_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_0011,The Carnival Tour of Duty,Complete 10 missions in The Carnival,Completed,87,10,869%,2025-07-06 18:05:05,5,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,mission_zone_entertainment_2,loc_achievement_subcategory_missions_entertainment_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_0011,The Carnival Tour of Duty,Complete 25 missions in The Carnival,Completed,87,25,348%,2025-07-15 18:32:29,5,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,mission_zone_entertainment_destructible_1,loc_achievement_subcategory_missions_entertainment_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_0016,The Carnival Purge the Unclean,Destroy 10 Heretical Idols within The Carnival.,Completed,174,10,1739%,2025-06-26 22:52:11,5,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,mission_zone_entertainment_destructible_2,loc_achievement_subcategory_missions_entertainment_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_0016,The Carnival Purge the Unclean,Destroy 25 Heretical Idols within The Carnival.,Completed,174,25,696%,2025-07-08 22:58:18,5,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,mission_zone_km_heresy_mission_collectible_1,loc_achievement_subcategory_missions_entertainment_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_puzzle_0020,Dark Communion Relic Requisition,Retrieve and extract with the Martyr's Skull in Dark Communion,Completed,1,1,100%,2025-08-23 23:08:15,10,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,path_of_trust_1,loc_achievement_category_account_label,content/ui/textures/icons/achievements/achievement_icon_0082,Circle of Trust (1),Complete Path of Trust chapter 1.,Completed,0,1,0%,2022-11-30 23:58:13,5,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,path_of_trust_2,loc_achievement_category_account_label,content/ui/textures/icons/achievements/achievement_icon_0082,Circle of Trust (2),Complete Path of Trust chapter 2.,Completed,0,1,0%,2022-12-16 00:53:11,5,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,path_of_trust_3,loc_achievement_category_account_label,content/ui/textures/icons/achievements/achievement_icon_0082,Circle of Trust (3),Complete Path of Trust chapter 3.,Completed,0,1,0%,2023-01-04 02:27:27,5,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,path_of_trust_4,loc_achievement_category_account_label,content/ui/textures/icons/achievements/achievement_icon_0082,Circle of Trust (4),Complete Path of Trust chapter 4.,Completed,0,1,0%,2023-01-16 01:37:50,5,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,path_of_trust_5,loc_achievement_category_account_label,content/ui/textures/icons/achievements/achievement_icon_0082,Circle of Trust (5),Complete Path of Trust chapter 5.,Completed,0,1,0%,2023-10-19 00:38:12,5,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,path_of_trust_6,loc_achievement_category_account_label,content/ui/textures/icons/achievements/achievement_icon_0082,Circle of Trust (6),Complete Path of Trust chapter 6.,Completed,0,1,0%,2023-10-29 06:21:41,5,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,prologue,loc_achievement_category_account_label,content/ui/textures/icons/achievements/achievement_icon_0080,"Don't Let Me Down, Criminal",Complete the Prologue.,Completed,0,1,0%,2022-11-30 23:15:19,10,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,multi_class_2,loc_achievement_category_account_label,content/ui/textures/icons/achievements/achievement_icon_0079,Like a four-leaf clover,Reach Trust Level 30 with 4 classes.,Completed,6,4,150%,2023-12-23 04:07:38,5,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,unlock_crafting,loc_achievement_category_account_label,content/ui/textures/icons/achievements/achievement_icon_0105,Hail the Omnissiah!,Unlock access to the Shrine of the Omnissiah.,Completed,0,1,0%,2022-12-01 01:27:25,10,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,unlock_contracts,loc_achievement_category_account_label,content/ui/textures/icons/achievements/achievement_icon_0104,"Well met, Whippersnapper",Unlock access to Sire Melk's Requisitorium.,Completed,0,1,0%,2022-12-12 01:44:51,10,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,unlock_gadgets,loc_achievement_category_account_label,content/ui/textures/icons/achievements/achievement_icon_0077,Unconsidered Trifles,Unlock your first Curio slot.,Completed,0,1,0%,2022-12-05 00:39:57,10,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,basic_training,loc_achievement_category_account_label,content/ui/textures/icons/achievements/achievement_icon_0081,Call to Arms,Complete Basic Training.,Completed,0,1,0%,2022-11-30 23:22:54,10,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,multi_class_1,loc_achievement_category_account_label,content/ui/textures/icons/achievements/achievement_icon_0079,Two's Company,Reach Trust Level 30 with 2 classes.,Completed,6,2,300%,2023-11-16 19:43:15,5,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,level_fm_resurgence_mission_1_auric,loc_achievement_subcategory_missions_throneside_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_difficulty_0028,Enclavum Baross (1) [AURIC],Complete Enclavum Baross on Heresy Threat on the Auric Mission Board.,Completed,1,1,100%,2025-07-13 14:38:53,10,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,level_fm_resurgence_mission_2_auric,loc_achievement_subcategory_missions_throneside_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_difficulty_0028,Enclavum Baross (2) [AURIC],Complete Enclavum Baross on Damnation Threat on the Auric Mission Board.,Completed,1,1,100%,2025-07-13 14:38:53,10,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,level_cm_archives_mission_1_auric,loc_achievement_subcategory_missions_throneside_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_difficulty_0032,Archivum Sycorax (1) [AURIC],Complete Archivum Sycorax on Heresy Threat on the Auric Mission Board.,Completed,1,1,100%,2025-07-23 23:44:55,10,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,level_cm_archives_mission_2_auric,loc_achievement_subcategory_missions_throneside_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_difficulty_0032,Archivum Sycorax (2) [AURIC],Complete Archivum Sycorax on Damnation Threat on the Auric Mission Board.,Completed,1,1,100%,2025-07-23 23:44:55,10,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,level_hm_complex_mission_2_auric,loc_achievement_subcategory_missions_throneside_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_difficulty_0030,Comms-Plex 154/2f (2) [AURIC],Complete Comms-Plex 154/2f on Damnation Threat on the Auric Mission Board.,Completed,1,1,100%,2025-07-29 02:25:16,10,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,level_fm_resurgence_mission_5,loc_achievement_subcategory_missions_throneside_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_difficulty_0027,Enclavum Baross (5),Complete Enclavum Baross on Damnation Threat.,Completed,1,1,100%,2025-07-13 14:38:53,10,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,level_cm_archives_mission_5,loc_achievement_subcategory_missions_throneside_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_difficulty_0031,Archivum Sycorax (5),Complete Archivum Sycorax on Damnation Threat.,Completed,1,1,100%,2025-01-11 16:55:10,10,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,level_hm_complex_mission_5,loc_achievement_subcategory_missions_throneside_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_difficulty_0029,Comms-Plex 154/2f (5),Complete Comms-Plex 154/2f on Damnation Threat.,Completed,1,1,100%,2025-06-27 12:43:24,10,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,level_fm_resurgence_mission_4,loc_achievement_subcategory_missions_throneside_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_difficulty_0027,Enclavum Baross (4),Complete Enclavum Baross on Heresy Threat.,Completed,1,1,100%,2025-06-27 01:34:44,5,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,level_cm_archives_mission_4,loc_achievement_subcategory_missions_throneside_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_difficulty_0031,Archivum Sycorax (4),Complete Archivum Sycorax on Heresy Threat.,Completed,1,1,100%,2024-06-07 19:18:37,5,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,level_hm_complex_mission_4,loc_achievement_subcategory_missions_throneside_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_difficulty_0029,Comms-Plex 154/2f (4),Complete Comms-Plex 154/2f on Heresy Threat.,Completed,1,1,100%,2024-05-24 02:42:05,5,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,level_fm_resurgence_mission_3,loc_achievement_subcategory_missions_throneside_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_difficulty_0027,Enclavum Baross (3),Complete Enclavum Baross on Malice Threat.,Completed,1,1,100%,2025-06-27 01:34:44,5,
John Darktide,Steam,Dickot,Zealot,2026-01-18 10:39:38,level_cm_archives_mission_3,loc_achievement_subcategory_missions_throneside_label,content/ui/textures/icons/achievements/mission_achievements/missions_achievement_difficulty_0031,Archivum Sycorax (3),Complete Archivum Sycorax on Malice Threat.,Completed,1,1,100%,2024-06-07 19:18:37,5,
